txn_id,timestamp,sender,receiver,amount,rail,device_hash,ip_subnet,dwell_time_seconds,is_structured,shared_hash,is_fraud
352bc419-9e0d-4360-b9b6-e8230953eb11,2026-08-20 11:00:41.761761,a77327c3,ac0ed040,248.18,BANK,DEV_LEGIT_16f90d1c,192.168.16.0/24,207266,0,,0
d686863d-d4af-4127-b5d2-87137d199576,2026-08-06 20:33:58.994571,9e46fd63,5337f0f8,451.38,UPI,DEV_LEGIT_cc9f3e1a,192.168.19.0/24,308604,0,,0
bb73e841-a873-4abc-9e38-444506ed5dff,2026-08-28 03:59:49.621604,d58a771a,b4979524,883.64,UPI,DEV_LEGIT_9cefc82c,192.168.3.0/24,305309,0,,0
c7280cbe-17b6-4c18-a165-2aac039a9aae,2026-08-05 20:11:53.952662,2560d21c,c3bd8147,2857.13,WALLET,DEV_LEGIT_292fdd1d,192.168.109.0/24,16096,0,,0
d0feb34e-d62a-4ec2-a637-89e91444fa05,2026-08-16 22:06:47.327704,c3bd8147,db80d4f1,156.01,UPI,DEV_LEGIT_faa8533b,192.168.40.0/24,242957,0,,0
11883d60-9bd7-435e-941d-cd280c079f4e,2026-08-23 23:31:49.341738,a16e606c,0a84fde8,971.52,UPI,DEV_LEGIT_cbb7e44f,192.168.129.0/24,330261,0,,0
9491daff-5811-4525-936c-95c3db4c2e0c,2026-08-14 14:42:36.665245,7f58a128,ed3e8791,966.27,BANK,DEV_LEGIT_b1fd60fa,192.168.156.0/24,144848,0,,0
4da0dd81-7a03-4d9e-931b-bf0861bca40c,2026-07-30 12:52:38.730867,b01b27bc,cd6ac9d2,1365.15,UPI,DEV_LEGIT_d603761a,192.168.149.0/24,274461,0,,0
1f076383-5784-48d1-b5ce-fc926b4e12aa,2026-08-27 23:41:13.379059,46bc65ce,37da0dea,771.76,WALLET,DEV_LEGIT_1cd42bd8,192.168.3.0/24,281733,0,,0
1d3bdc18-a5bf-477c-8095-4fa1244c8919,2026-08-21 21:18:06.875148,a5f778c0,dd52c057,1529.54,UPI,DEV_LEGIT_ae7110bf,192.168.190.0/24,53010,0,,0
16fdcfdd-8bee-4db6-b8fa-d0ae9f637879,2026-08-05 19:31:49.331177,ef4c0094,e1e704bb,441.11,BANK,DEV_LEGIT_9f0ceb4a,192.168.56.0/24,64746,0,,0
0148c46f-7b81-4d62-9921-793bdf2dbff1,2026-08-14 18:37:10.799232,e35bfef7,65de581d,790.23,UPI,DEV_LEGIT_dfd20b32,192.168.98.0/24,119241,0,,0
4ffc83a8-c1f5-4973-af35-cd7d1c350e85,2026-08-06 18:15:00.190145,f71e13d7,07812263,1166.07,UPI,DEV_LEGIT_d90d1bac,192.168.42.0/24,191499,0,,0
97e50b48-70ee-4c37-acb1-cbec7c49e9e3,2026-08-01 11:38:28.962852,529ae334,f365eca1,6952.45,UPI,DEV_LEGIT_3aaf77df,192.168.227.0/24,427493,0,,0
e30379e8-540b-46d6-ba1d-5aea1648e587,2026-08-26 15:48:06.888672,5a91323e,682a6ee7,7653.68,BANK,DEV_LEGIT_312c7f07,192.168.96.0/24,131680,0,,0
50f26b79-7040-4451-abc5-c5f5685550c0,2026-08-04 04:53:03.926674,b4fd6cd1,a16e606c,1621.91,UPI,DEV_LEGIT_6961ef5e,192.168.50.0/24,155621,0,,0
5272b440-5479-4b17-bc23-07573a9ca9cb,2026-08-10 15:11:41.514123,e4b95d50,801d500f,12251.53,BANK,DEV_LEGIT_6104587d,192.168.189.0/24,426459,0,,0
4a4c1b8d-c50d-4467-83c7-aea3ddd300d9,2026-08-03 23:55:23.370678,0cbc15b2,3b401b2c,1910.66,UPI,DEV_LEGIT_e6e6dc8a,192.168.15.0/24,404541,0,,0
322b89c2-1c0c-48c5-8a07-8b585be11801,2026-08-21 03:45:10.571224,0af3737d,a5f778c0,4891.66,UPI,DEV_LEGIT_97fbbeac,192.168.219.0/24,173694,0,,0
e2653bf9-a67c-4457-9035-0dc81cb5774d,2026-08-21 09:30:51.338364,0e3483f1,1613aa1a,931.22,UPI,DEV_LEGIT_0b50aff0,192.168.1.0/24,242808,0,,0
0895c8cb-fc4f-44d9-aa12-4dd76a5289ad,2026-08-21 09:07:27.101733,70bc1fb6,2da16537,1043.76,BANK,DEV_LEGIT_edd412ba,192.168.55.0/24,205045,0,,0
d37805c2-9c14-4948-882f-a2f62324e645,2026-08-03 03:31:40.074733,6d692953,461c8dc2,2881.46,BANK,DEV_LEGIT_2309ca66,192.168.126.0/24,169532,0,,0
ad9e7746-733a-4875-ba8e-d064659ebaa1,2026-08-20 13:39:33.759496,14c36c55,af4cf073,7531.28,UPI,DEV_LEGIT_518272e9,192.168.231.0/24,54449,0,,0
6a9f185e-9dc9-4d01-88d3-84f1b07612a5,2026-08-23 02:44:55.279730,b75914c4,c1593d88,852.3,WALLET,DEV_LEGIT_700991b9,192.168.56.0/24,214378,0,,0
689237a5-d14e-49b6-a522-e026269a3c6c,2026-08-10 07:20:56.182594,3664992f,b01b27bc,1002.86,UPI,DEV_LEGIT_e8e2cf2b,192.168.31.0/24,124934,0,,0
551e2e8b-d4df-4387-8be4-48e2ca205fbb,2026-08-26 05:26:52.225354,a9ec9530,6d8f9306,1522.47,BANK,DEV_LEGIT_66879688,192.168.243.0/24,316113,0,,0
f77c3c87-87ed-4d98-bc8c-fcaa45ea24d9,2026-08-01 15:54:12.973953,529ae334,bad1839b,9519.78,UPI,DEV_LEGIT_3aaf77df,192.168.227.0/24,114495,1,,0
d5d4c3ff-5307-4a38-a356-7a481b181c5e,2026-08-18 22:52:23.129836,801d500f,02495f79,798.5,UPI,DEV_LEGIT_69842de3,192.168.98.0/24,145145,0,,0
5afb1797-bb7c-4e17-a2e4-d85ba8530761,2026-08-02 06:38:26.091794,51b38e66,be1ac5d3,6695.4,WALLET,DEV_LEGIT_1f3dbad8,192.168.245.0/24,413977,0,,0
ad431943-6a47-4b31-abea-9c7501d47e84,2026-08-27 18:42:37.794850,5a91323e,2a4a14b1,13532.54,UPI,DEV_LEGIT_312c7f07,192.168.96.0/24,307497,0,,0
0df416a3-8770-4332-b2da-0f439dd5708e,2026-08-17 16:52:14.838285,15a0591a,53b2deac,1037.4,BANK,DEV_LEGIT_b956464a,192.168.104.0/24,234098,0,,0
69a572cd-da93-40ca-be6a-9e2ca53dc95f,2026-08-03 02:05:12.993973,0eec733a,3b4c8bd8,473.51,UPI,DEV_LEGIT_4931f7be,192.168.153.0/24,366323,0,,0
20f8c53e-4fe6-4764-b3bc-28fc35aab856,2026-08-08 05:53:26.107001,aee95a10,77982a33,1156.08,BANK,DEV_LEGIT_827c0b8c,192.168.7.0/24,206775,0,,0
36e87770-312c-4f02-950d-f9f1debcb83c,2026-08-23 17:27:09.053440,22561856,fafc5cbc,2527.28,BANK,DEV_LEGIT_619a818f,192.168.172.0/24,13860,0,,0
d3ea4dcf-3c22-4bae-b09b-f64efbaa411f,2026-08-09 15:23:54.296675,ef4c0094,cd886ac8,1813.01,UPI,DEV_LEGIT_9f0ceb4a,192.168.56.0/24,180705,0,,0
3471defa-faa5-44c0-89fe-3c1ec60dc04e,2026-08-25 12:51:40.225274,568e00e3,ef370b55,7686.29,UPI,DEV_LEGIT_1c457f8a,192.168.108.0/24,253276,0,,0
fcfec03c-30f3-4344-9b65-ffa5985c44a5,2026-08-04 16:58:24.388466,22561856,33ac3327,723.49,UPI,DEV_LEGIT_619a818f,192.168.172.0/24,362656,0,,0
cfc7f08a-5261-4dec-82fc-17609230ab34,2026-08-03 10:49:21.369554,01f494d4,421ae4ab,10771.89,BANK,DEV_LEGIT_a7b55d11,192.168.55.0/24,212915,0,,0
45e691d2-49e9-4175-915e-fdd65aa7bcfc,2026-08-24 14:22:03.508015,82966d11,87401e1f,189.01,BANK,DEV_LEGIT_85c7c4ec,192.168.151.0/24,390784,0,,0
90490eb9-52b1-4223-9438-d18ee497e596,2026-08-11 09:56:51.032048,fafc5cbc,a0971db1,1139.71,BANK,DEV_LEGIT_e5ffdba6,192.168.226.0/24,153907,0,,0
28701ea5-87ce-48b6-97f4-f0c18cc99d21,2026-08-19 14:26:28.151832,d9edba35,0eae8339,1641.36,BANK,DEV_LEGIT_855ae1f8,192.168.64.0/24,368882,0,,0
ba72b953-7126-43a4-afd2-aa1bb43919aa,2026-08-16 01:36:53.188082,6d692953,640767ec,2276.23,UPI,DEV_LEGIT_2309ca66,192.168.126.0/24,407056,0,,0
4a21fbed-7fa3-42b2-8a13-aa7dc10f3e9b,2026-08-24 03:07:59.914901,285a73bf,c1593d88,732.95,UPI,DEV_LEGIT_3bd7c1df,192.168.12.0/24,333020,0,,0
5d0f78a3-ff69-40db-a92c-c015a65b75ac,2026-08-07 20:50:04.016481,37da0dea,ef4c0094,3539.53,WALLET,DEV_LEGIT_dd1a62e4,192.168.250.0/24,51823,0,,0
3ac0db1e-fd37-4a7a-a31e-f22fe4293bff,2026-07-30 12:23:53.069254,9afe2a15,c4064e1f,3097.54,UPI,DEV_LEGIT_705ee1a2,192.168.95.0/24,290061,0,,0
df34aa1a-bc63-4f55-84ac-cc18d6b68092,2026-08-11 11:17:13.514626,15a0591a,eee686a8,1338.09,UPI,DEV_LEGIT_b956464a,192.168.104.0/24,231300,0,,0
12d10e8b-a1fe-4c91-ae2c-6afe3707124c,2026-08-12 12:43:26.562095,6c0ade91,1099805d,5443.32,UPI,DEV_LEGIT_2765357d,192.168.11.0/24,227679,0,,0
464400a8-0c97-4c47-b217-0202ecbc1f07,2026-08-08 07:52:32.716054,2b92a337,801d500f,2570.07,WALLET,DEV_LEGIT_b02ce56d,192.168.156.0/24,72702,0,,0
f5ef303f-c14f-4657-8607-ea6553b5a492,2026-08-11 09:01:20.709968,e5dc7b70,38dfc8fe,1027.26,UPI,DEV_LEGIT_0b4e03ee,192.168.89.0/24,334656,0,,0
96563385-56a5-4d09-8bf2-3c44e4436b92,2026-08-21 23:22:19.317641,682a6ee7,722ac46a,1035.31,BANK,DEV_LEGIT_8d97e3dd,192.168.68.0/24,16025,0,,0
0e43628c-48b2-4afb-bdb8-f836c2fe10be,2026-08-26 06:47:04.238365,893a004a,9a254bc7,1086.72,WALLET,DEV_LEGIT_3ed8b426,192.168.237.0/24,90015,0,,0
0571a352-bad9-4c6e-bf1f-e61d8196b22a,2026-08-25 16:07:50.318910,ddd34e47,31266a78,40668.74,WALLET,DEV_MULE_f66c88,10.0.8.0/24,33,0,CORR_16b32673,1
df28f857-9177-446b-9a0c-6b7cdfbd3221,2026-08-11 18:11:56.944406,b4fd6cd1,eb2bfcfe,3366.38,BANK,DEV_LEGIT_6961ef5e,192.168.50.0/24,166909,0,,0
1934e833-2edb-4b11-9c3f-c4be3c3490a2,2026-08-11 09:27:14.140393,b7d77977,cd6ac9d2,1395.86,UPI,DEV_LEGIT_b3b65b73,192.168.9.0/24,173087,0,,0
fafdb509-45a9-4568-bac3-44eb549f79e7,2026-08-23 08:42:33.825930,6c2a5a56,a77327c3,629.06,WALLET,DEV_LEGIT_2f2e95d5,192.168.93.0/24,180787,0,,0
d64a884d-8bfa-48a1-95dc-19e390314e14,2026-08-13 17:36:05.194375,9afe2a15,e3e905e6,1159.78,UPI,DEV_LEGIT_705ee1a2,192.168.95.0/24,400122,0,,0
2adb6408-e34c-4f56-a6b6-97351deb967e,2026-08-09 17:53:43.835918,82966d11,48a38208,1185.81,BANK,DEV_LEGIT_85c7c4ec,192.168.151.0/24,6323,0,,0
bbd8db20-225d-4ab9-ad19-a6ee304fcdfb,2026-08-25 01:19:05.342579,0eec733a,a16e606c,136.7,BANK,DEV_LEGIT_4931f7be,192.168.153.0/24,208430,0,,0
51b518ee-2a0c-4605-9638-0d111131f2b1,2026-08-27 20:18:40.583013,9e941eea,ea3d58eb,898.47,UPI,DEV_LEGIT_eb5e12c2,192.168.213.0/24,48551,0,,0
7929a271-0cfd-4324-9090-0f1e571a6b87,2026-08-18 16:28:48.180925,384959a0,0316c600,916.39,WALLET,DEV_LEGIT_1fd02f6b,192.168.58.0/24,425435,0,,0
12eb35e3-c61e-4425-8c1a-7792449c33a9,2026-08-21 16:55:41.861901,568e00e3,b90dc6fb,19284.38,BANK,DEV_LEGIT_1c457f8a,192.168.108.0/24,92372,0,,0
741967c1-6436-4dd3-a0ba-d5ca7ce82354,2026-08-11 04:19:04.959711,cd6ac9d2,4af98049,891.47,UPI,DEV_LEGIT_94a8562a,192.168.33.0/24,37177,0,,0
c65521f3-6416-4007-adf8-a006cfb43322,2026-08-26 12:08:47.274785,3f90b17b,2f162812,65731.56,CRYPTO,DEV_MULE_827c43,10.0.10.0/24,78,0,CORR_563aac16,1
66842521-7624-4244-8889-7b2fc7ef3410,2026-08-22 00:27:09.694700,7a9704b1,57983c44,2052.69,BANK,DEV_LEGIT_71cbf1ae,192.168.98.0/24,101986,0,,0
74d299e6-49d0-47fb-99b8-5766675d6093,2026-08-25 03:44:24.670824,2b92a337,0eae8339,4642.28,UPI,DEV_LEGIT_b02ce56d,192.168.156.0/24,81794,0,,0
baa5e87c-40a0-439e-beb1-ab8ed05d5c80,2026-08-03 05:53:31.805949,c63f1b71,801d500f,6389.03,WALLET,DEV_LEGIT_0893fd4c,192.168.245.0/24,182712,0,,0
21028819-191a-4fc7-9b71-fb080b5a286c,2026-08-19 08:54:55.388091,f365eca1,c9bb2bef,1058.05,UPI,DEV_LEGIT_f9e806ef,192.168.17.0/24,98708,0,,0
ce3bea75-8b11-4fa4-aa7f-77b435cc1562,2026-08-07 01:06:51.327396,ac843e97,8480aa61,4193.99,BANK,DEV_LEGIT_426df731,192.168.103.0/24,388188,0,,0
0f3057a5-6453-4742-852c-e5d41a527e6f,2026-08-12 01:00:03.165953,3b9469bb,3e3f490d,1448.26,UPI,DEV_LEGIT_9070da61,192.168.7.0/24,382362,0,,0
40261838-9fb8-4110-9eae-c57a75207f20,2026-08-16 18:44:41.228924,c2d907c0,0af3737d,541.12,WALLET,DEV_MULE_427584,10.0.3.0/24,15333,0,,0
734a3f94-88b5-409d-9a1c-dc5f2c4c3603,2026-08-10 23:10:03.890528,8a55eb3f,96e7c8e0,714.41,WALLET,DEV_LEGIT_1993d4bb,192.168.84.0/24,229282,0,,0
5f8c5c24-fc80-40ec-933f-96863cf9fdc6,2026-08-20 21:37:34.099874,2da16537,a0246891,881.72,BANK,DEV_LEGIT_1ea832ce,192.168.242.0/24,311084,0,,0
43601b24-a2a3-45d3-9508-e1d457b437bd,2026-08-08 10:05:50.030404,5debd0ac,5fd0491e,923.14,UPI,DEV_LEGIT_934ceeea,192.168.138.0/24,243555,0,,0
c382f23f-4f92-46b9-a6c3-ff1fab6ca182,2026-08-07 01:21:50.260295,07812263,694f15e3,872.34,UPI,DEV_LEGIT_07e49e64,192.168.145.0/24,375839,0,,0
c7f18a8d-bab6-4f18-94e0-e9e0aa699588,2026-08-16 14:01:08.952104,ddd34e47,9ad51572,9623.41,BANK,DEV_MULE_f66c88,10.0.8.0/24,527,1,,1
1d60b5f5-1050-4c82-a90c-38b6eb9814c6,2026-07-30 00:23:20.128877,381ebc85,f51cc89b,4564.38,UPI,DEV_LEGIT_350b3c75,192.168.192.0/24,357770,0,,0
f1c2c95b-3b68-44bb-aa11-75dd5d2359e0,2026-08-16 12:15:52.371415,3664992f,8e8c07ce,1107.96,UPI,DEV_LEGIT_e8e2cf2b,192.168.31.0/24,385099,0,,0
540fb9ad-c5b0-444c-876e-0f1f6ea26dfb,2026-08-25 06:08:14.107753,595ea445,790e4caf,53283.79,BANK,DEV_MULE_35b9a6,10.0.9.0/24,40,0,CORR_b81ec42a,1
2d4a8629-c6bf-4fba-9fa5-1fb27a08a3dd,2026-08-11 02:16:17.676340,0e3483f1,d58a771a,2740.25,UPI,DEV_LEGIT_0b50aff0,192.168.1.0/24,106606,0,,0
96ee6db8-73d1-4a6c-8900-ee8216564ac9,2026-08-14 09:49:35.032410,2da16537,d0baedda,5465.23,UPI,DEV_LEGIT_1ea832ce,192.168.242.0/24,99830,0,,0
6f4c554d-b5d1-46c9-9721-589d6a29320b,2026-08-09 07:51:42.817723,c17cd1b9,562854d2,3187.17,UPI,DEV_LEGIT_d63e1922,192.168.241.0/24,168066,0,,0
f3ef436d-649b-4ee9-9c05-80851778f500,2026-08-14 05:10:20.283011,099a2f45,384959a0,535.01,UPI,DEV_LEGIT_bb9eae5d,192.168.13.0/24,182902,0,,0
8081d41a-a060-4fc6-809c-88cfbe9e8f76,2026-08-06 17:21:59.605342,6c0ade91,cd6ac9d2,536.25,UPI,DEV_LEGIT_2765357d,192.168.11.0/24,402167,0,,0
2541b5f8-c14b-40f1-9fce-1a60cac78ddf,2026-08-03 01:54:11.172212,5fd0491e,9a254bc7,1012.04,UPI,DEV_LEGIT_a87edf35,192.168.30.0/24,56712,0,,0
8bcf085c-2d1f-47e7-819a-4f60a57bca07,2026-08-13 16:00:50.079763,67615fff,f0f5a7cd,1379.14,WALLET,DEV_LEGIT_18e9a34c,192.168.69.0/24,397609,0,,0
d82d9d43-31b6-4f51-9bdd-d9e0bf87d9eb,2026-08-02 22:42:26.196974,421ae4ab,01f494d4,951.74,BANK,DEV_LEGIT_91d80ed3,192.168.189.0/24,343319,0,,0
397cbdfc-0683-468e-bed7-9115d336b1e9,2026-08-28 00:39:34.706167,9e46fd63,592d76cb,304.09,BANK,DEV_LEGIT_cc9f3e1a,192.168.19.0/24,311152,0,,0
290ea02a-0cff-4402-b48e-95341fee690a,2026-08-26 08:15:09.488399,6d692953,1099805d,1848.41,BANK,DEV_LEGIT_2309ca66,192.168.126.0/24,341066,0,,0
98706e44-18fd-42b3-a8a8-5c026a3fc6ce,2026-08-16 08:50:12.228924,37e451b8,7a082282,635.19,UPI,DEV_MULE_9120fb,10.0.8.0/24,33838,0,,0
5fb890a0-9e28-44b8-9f39-0b2f5cff2102,2026-07-30 15:53:03.495673,e323daef,562307b5,3094.09,WALLET,DEV_LEGIT_4df8a312,192.168.211.0/24,260594,0,,0
a54532cd-9cc5-403e-88a2-3fb3ef6695d8,2026-08-22 05:54:09.901294,722ac46a,285a73bf,1558.03,UPI,DEV_LEGIT_9f8b1ef0,192.168.5.0/24,24979,0,,0
ef4dbaeb-6fa4-4c22-94d5-740fa53ad163,2026-08-28 08:16:54.863507,4e54f099,47e1b300,6679.11,UPI,DEV_LEGIT_7a1738f9,192.168.108.0/24,299556,0,,0
58d43ff1-476c-450c-97fa-c1242846bc6a,2026-08-11 22:17:48.898574,078e7f33,fafc5cbc,886.63,UPI,DEV_LEGIT_f1e6d8c1,192.168.70.0/24,321896,0,,0
a71bc69f-4c87-44dc-8fc4-1723ba3c0435,2026-08-16 09:56:31.478889,1613aa1a,c4064e1f,5072.08,UPI,DEV_LEGIT_6150dbb3,192.168.91.0/24,379205,0,,0
98d12264-e4a3-4e6f-8d80-ea1c9dd83c18,2026-08-08 16:30:44.794678,0316c600,09cd0501,5142.78,UPI,DEV_LEGIT_cf564d13,192.168.207.0/24,336063,0,,0
024768e8-27d4-4250-99da-e856f472ba73,2026-08-22 20:44:49.867461,0cbc15b2,384959a0,3599.3,UPI,DEV_LEGIT_e6e6dc8a,192.168.15.0/24,208794,0,,0
47bf677b-890b-4def-a0ac-c3239f7f03a8,2026-08-14 15:52:35.272766,48398a52,801d500f,359.54,WALLET,DEV_LEGIT_34da1087,192.168.218.0/24,338504,0,,0
19ea6e2f-bd14-4d20-a938-05e9cdfe931b,2026-08-05 12:07:40.371699,bad1839b,c1593d88,5220.73,WALLET,DEV_LEGIT_e29d36d0,192.168.3.0/24,290808,0,,0
693d49ef-81be-4181-8621-b76bb79a3eb7,2026-08-23 00:21:31.782106,465fde3f,c6d4b1e6,1581.6,UPI,DEV_LEGIT_2ddd547c,192.168.145.0/24,107639,0,,0
65475eb0-662b-4711-bdc3-90cb609b023f,2026-08-01 03:12:16.831002,70bc1fb6,26f765ae,911.63,UPI,DEV_LEGIT_edd412ba,192.168.55.0/24,144952,0,,0
e9bdec4e-1d09-4904-8823-634810bc765a,2026-08-23 20:13:35.676380,1dbc9ec4,538a3f0f,1638.31,UPI,DEV_LEGIT_b643c07d,192.168.154.0/24,184138,0,,0
27bb085b-a135-47e4-8c3a-b7a2b9958661,2026-08-26 12:07:29.274785,4553a799,3f90b17b,65835.57,WALLET,DEV_MULE_427584,10.0.3.0/24,28,0,CORR_563aac16,1
c346046b-ac55-42aa-95ea-a96836d919a0,2026-08-21 00:45:36.634954,f71e13d7,188d2e25,956.07,BANK,DEV_LEGIT_d90d1bac,192.168.42.0/24,157502,0,,0
01714845-4e2f-4b82-b0e7-a301d49b44a8,2026-08-24 01:02:42.341875,595ea445,ef370b55,50.93,WALLET,DEV_MULE_35b9a6,10.0.9.0/24,12001,0,,0
b6ba27c3-eb2c-4539-95df-91e02115f453,2026-08-27 22:22:57.865675,e5dc7b70,38dfc8fe,5706.76,BANK,DEV_LEGIT_0b4e03ee,192.168.89.0/24,361399,0,,0
43baa2b1-2420-44e8-9920-3f419174a188,2026-08-17 08:01:08.952104,ddd34e47,ce117433,445.09,WALLET,DEV_MULE_f66c88,10.0.8.0/24,29958,0,,0
d5cbe245-7f9f-4902-8394-6ec6d3628829,2026-08-08 13:29:36.150715,e3e905e6,a5f778c0,663.54,BANK,DEV_LEGIT_a0355bc7,192.168.112.0/24,409193,0,,0
a35eb7df-4216-44fc-ba48-5a17c30f14df,2026-08-09 11:28:08.986986,5ad45fdb,4e54f099,11520.6,UPI,DEV_LEGIT_04994dba,192.168.21.0/24,292205,0,,0
4163247b-669d-4a49-93b0-ce609a7fa6e1,2026-08-04 08:10:39.626270,9afe2a15,53b2deac,936.51,UPI,DEV_LEGIT_705ee1a2,192.168.95.0/24,205576,0,,0
21de9b8b-a3d4-47e6-9928-c9fee7b3d8e3,2026-08-27 14:43:58.744848,15abd17d,c2d907c0,88613.71,BANK,DEV_MULE_d5e8b1,10.0.8.0/24,50,0,CORR_9bed6149,1
4d7ebd5c-9abc-41c6-b008-3a9663fe8440,2026-08-07 22:22:41.520080,02f9e62c,682a6ee7,811.02,UPI,DEV_LEGIT_ee4e6a87,192.168.243.0/24,69876,0,,0
0b50726f-2733-458c-a8d5-a00c86aee797,2026-08-22 16:35:10.425146,2f162812,15a0591a,136.37,UPI,DEV_MULE_9120fb,10.0.8.0/24,11197,0,,0
46134e64-b446-4228-98f2-753f2a9b475e,2026-08-09 21:10:17.405190,381ebc85,8b6a7376,561.37,BANK,DEV_LEGIT_350b3c75,192.168.192.0/24,326093,0,,0
a3358d37-f0ae-4383-9e38-0434cc4a4a59,2026-08-09 08:33:59.760798,f0f5a7cd,48dcdcc1,2582.96,BANK,DEV_LEGIT_170d68d8,192.168.151.0/24,18260,0,,0
29d94506-b868-4497-9d6a-dff79ab0b52c,2026-08-26 02:01:44.046980,0e3483f1,3664992f,2727.85,BANK,DEV_LEGIT_0b50aff0,192.168.1.0/24,27569,0,,0
954f44bb-8caa-4b33-ae49-dd4ead9a482b,2026-08-14 04:23:12.433390,53b2deac,26f765ae,1102.24,UPI,DEV_LEGIT_571de76c,192.168.207.0/24,165089,0,,0
6c202c6d-12df-4ed4-809a-a5a7e7e5b44f,2026-08-11 02:01:50.792412,5debd0ac,592d76cb,388.95,UPI,DEV_LEGIT_934ceeea,192.168.138.0/24,63617,0,,0
4038a991-d09e-4b8e-8469-eb7e166aeddc,2026-08-22 01:56:22.940481,ac843e97,67d9da38,7901.25,WALLET,DEV_LEGIT_426df731,192.168.103.0/24,204499,0,,0
6205d72f-70e1-45ea-8ace-c15f3e2cd0d7,2026-08-15 03:22:09.128576,9e539648,60fb2c0f,414.0,BANK,DEV_LEGIT_8da26783,192.168.153.0/24,37972,0,,0
b6f57e97-846a-4c31-b0e5-474360b947c7,2026-08-20 22:31:19.832917,e0eae72c,70bc1fb6,921.62,UPI,DEV_LEGIT_2c29eeff,192.168.213.0/24,270917,0,,0
3620353c-c71f-4d34-b6dd-5ff54d3036d6,2026-08-10 15:49:55.942334,9a254bc7,f3062bcb,147.96,UPI,DEV_LEGIT_4781f3cd,192.168.215.0/24,303905,0,,0
6c280235-2d33-46e9-b3a9-0be4f2027330,2026-08-25 03:41:27.037463,0cbc15b2,6a6da10b,871.04,WALLET,DEV_LEGIT_e6e6dc8a,192.168.15.0/24,52065,0,,0
36dadc1b-758a-4a67-ab82-32ed46683ed9,2026-08-11 11:17:04.321120,099a2f45,15a0591a,15759.8,BANK,DEV_LEGIT_bb9eae5d,192.168.13.0/24,35827,0,,0
9556efe5-a9ff-4fad-a22f-29e049b2b165,2026-08-27 15:34:54.193628,4a4ccc2f,a77327c3,1819.17,UPI,DEV_LEGIT_bbb1a565,192.168.25.0/24,131629,0,,0
7a48b2b7-2c8f-4d9d-a53e-fe17a5e66d20,2026-08-05 06:17:54.731719,46bc65ce,a0246891,1815.38,WALLET,DEV_LEGIT_1cd42bd8,192.168.3.0/24,80862,0,,0
80e5df13-95c2-41ac-a841-ceb0253a7e85,2026-08-26 17:52:13.029829,562854d2,c63f1b71,1215.67,UPI,DEV_LEGIT_b1068f25,192.168.113.0/24,199217,0,,0
734204e9-46a6-43d1-901e-5a73b3ae25f3,2026-07-31 22:52:21.170885,48a38208,b7d77977,6241.39,UPI,DEV_LEGIT_a7e5d67e,192.168.91.0/24,98109,0,,0
2089b15e-af36-402b-800d-35e15c0a8b25,2026-08-14 14:19:15.014102,33eda613,812cff84,261.42,UPI,DEV_LEGIT_d13eaa0f,192.168.43.0/24,74966,0,,0
4ec589eb-95c5-498f-bfee-f056ee4d335e,2026-08-12 09:22:41.297687,b4fd6cd1,6a6da10b,3588.23,BANK,DEV_LEGIT_6961ef5e,192.168.50.0/24,51617,0,,0
ccf40840-9cab-4add-ba6f-509fb0645571,2026-08-26 16:30:23.039269,48a38208,e17fe9a5,827.47,BANK,DEV_LEGIT_a7e5d67e,192.168.91.0/24,344078,0,,0
92cbd827-5158-4791-9d49-cd877b41950c,2026-08-26 00:58:43.921262,47e1b300,f365eca1,7516.56,UPI,DEV_LEGIT_b74661bf,192.168.24.0/24,183717,0,,0
37eaa651-ae10-4209-8746-1d9453815ddc,2026-08-15 07:50:42.253374,5a91323e,5debd0ac,10564.36,UPI,DEV_LEGIT_312c7f07,192.168.96.0/24,420108,0,,0
72b1d648-96d4-4b10-880e-daefa4aa89ae,2026-08-08 13:22:40.890614,e3e905e6,33ac3327,1256.04,WALLET,DEV_LEGIT_a0355bc7,192.168.112.0/24,365611,0,,0
15a6bf02-0a5c-426f-bec4-be49b2620166,2026-08-09 09:41:45.398074,c63f1b71,33ac3327,1027.09,BANK,DEV_LEGIT_0893fd4c,192.168.245.0/24,147143,0,,0
b74f2de8-ed39-45bb-83e5-a0c25c5c3f5d,2026-08-28 07:06:07.889776,509e5859,33315a16,544.36,BANK,DEV_LEGIT_4fc50d7a,192.168.138.0/24,411027,0,,0
5749dc56-e774-482b-b439-556c7033dd8b,2026-08-19 06:02:49.327937,078e7f33,48dcdcc1,4250.48,UPI,DEV_LEGIT_f1e6d8c1,192.168.70.0/24,271417,0,,0
795bdbb5-d63f-401d-9d1a-2dbf70b0e6d4,2026-08-11 23:40:13.920744,7a082282,8a55eb3f,431.37,UPI,DEV_LEGIT_8d150834,192.168.150.0/24,287378,0,,0
48488bce-f8d9-47a0-aae3-7f2ad17a675b,2026-08-11 21:12:24.132329,5debd0ac,a9ec9530,12970.31,UPI,DEV_LEGIT_934ceeea,192.168.138.0/24,26043,0,,0
009488dd-7ff8-4952-8676-5d4bcd71a389,2026-08-03 09:24:03.479880,3774198e,3b4c8bd8,2797.16,UPI,DEV_LEGIT_9bdd3ebe,192.168.79.0/24,206622,0,,0
