session_id,event_id,agent_id,developer_id,consent_id,consent_type,max_amount,allowed_merchant_categories,time_window_start,time_window_end,token_id,nonce,task_id,token_context_hash,event_context_hash,issued_at,used_at,merchant_id,merchant_category,amount,currency,device_fingerprint,ip_address,geo_label,geo_lat,geo_lon,channel,label,drift_profile,pair_id
sess_17f9e28e57a0,evt_1ef4913d3c73,agent_amazon_rufus,dev_amazon,consent_bd30b653a96e,single-use,971.48,dining;subscription,2026-08-15T04:00:00+00:00,2026-08-22T04:00:00+00:00,tok_8f7a8fc7fdae,2e691037d6914faa9d583ec5a0c351f9,task_6aef974b1513,15a0c0112f1d58227b45d86d86453274a4171c2b1fc8e057ae6a949196609c97,15a0c0112f1d58227b45d86d86453274a4171c2b1fc8e057ae6a949196609c97,2026-08-15T04:07:00+00:00,2026-08-15T04:07:59+00:00,merch_spotify,subscription,684.31,USD,dev_57c62df07e25,142.115.143.142,"San Francisco,US",37.7749,-122.4194,agent-web,legitimate,n/a,sess_17f9e28e57a0
sess_a27b1ed8bda6,evt_a15feda18e0e,agent_amazon_rufus,dev_amazon,consent_8c708b3c4742,recurring,1219.07,home_goods,2026-08-06T06:00:00+00:00,2026-08-06T07:00:00+00:00,tok_e943974010cd,d495ab7d172847299fca95bd9259f10f,task_229859fa90a1,3c0a5954a46c162cfd02787693539b6ae2b4a027ca768d3fb97f77e9ca3a0354,3c0a5954a46c162cfd02787693539b6ae2b4a027ca768d3fb97f77e9ca3a0354,2026-08-06T06:02:00+00:00,2026-08-06T06:05:14+00:00,merch_ikea,home_goods,360.18,USD,dev_2f76633bbdbe,208.231.81.235,"San Francisco,US",37.7749,-122.4194,agent-web,legitimate,n/a,sess_a27b1ed8bda6
sess_b98eb3cd35a9,evt_50e485531f90,agent_perplexity_comm,dev_perplexity,consent_5ff8510b7816,recurring,270.94,dining,2026-08-14T17:00:00+00:00,2026-08-14T18:00:00+00:00,tok_668a041de4bf,df84095710d349cd97a82d18935561cb,task_45dc12146e11,12e818eedfd52f950ca989efb032a37543d7a794f42a45d9a2f9f8c0e69cc283,12e818eedfd52f950ca989efb032a37543d7a794f42a45d9a2f9f8c0e69cc283,2026-08-14T17:26:00+00:00,2026-08-14T17:34:49+00:00,merch_doordash,dining,8.35,USD,dev_6d074fc1c9f4,147.32.206.158,"Tokyo,JP",35.6762,139.6503,agent-app,legitimate,n/a,sess_b98eb3cd35a9
sess_254d8f8e9c7a,evt_4da54f2b1151,agent_msft_copilot_pay,dev_microsoft,consent_3ad89bcdf6f9,recurring,787.92,subscription,2026-08-16T19:00:00+00:00,2026-08-17T19:00:00+00:00,tok_2de27d1bf660,d90979206a9946f3accd78d421f5e12e,task_b0d8d41bac88,e8deec43f78df285a4d24890822720156424306a98e78e05a9f879968870aed8,e8deec43f78df285a4d24890822720156424306a98e78e05a9f879968870aed8,2026-08-16T19:14:00+00:00,2026-08-16T19:23:13+00:00,merch_spotify,subscription,419.05,GBP,dev_838922c4e1cf,148.83.254.43,"Singapore,SG",1.3521,103.8198,agent-to-agent,legitimate,n/a,sess_254d8f8e9c7a
sess_766a8cab7b38,evt_401f1ac173fc,agent_braintree_flow,dev_braintree_partner,consent_e5128ee8e4cf,single-use,1483.59,electronics,2026-08-13T18:00:00+00:00,2026-08-14T00:00:00+00:00,tok_ae85faceec18,4d313043c84546019728917dca33df41,task_5c07a905d507,7b8d3ff48905cc870424486849e838d95bccc00f9d71d11dd0a7132d731258f4,7b8d3ff48905cc870424486849e838d95bccc00f9d71d11dd0a7132d731258f4,2026-08-13T18:19:00+00:00,2026-08-13T18:27:22+00:00,merch_newegg,electronics,693.29,USD,dev_164ad3d0a077,4.192.160.1,"New Delhi,IN",28.6139,77.209,agent-app,legitimate,n/a,sess_766a8cab7b38
sess_1a82a72bfffe,evt_d74596386aee,agent_amazon_rufus,dev_amazon,consent_ba041f23d3fe,single-use,739.03,electronics,2026-08-17T04:00:00+00:00,2026-08-18T04:00:00+00:00,tok_99433665a4e0,4f13606ee8f749819728b30d6cb701be,task_1b24b270b8a2,e8b0520ddf5e030482c163fe64144522e016c037cd053dd51e3c5a18b9020240,e8b0520ddf5e030482c163fe64144522e016c037cd053dd51e3c5a18b9020240,2026-08-17T04:08:00+00:00,2026-08-17T04:09:27+00:00,merch_bestbuy,electronics,267.16,USD,dev_3688ce595158,96.193.10.24,"Berlin,DE",52.52,13.405,agent-to-agent,legitimate,n/a,sess_1a82a72bfffe
sess_20d4f570254b,evt_024cc6bd60c6,agent_openai_shopgpt,dev_openai,consent_230663f71904,recurring,104.41,electronics,2026-08-08T02:00:00+00:00,2026-08-08T08:00:00+00:00,tok_770b8a2c4d13,20bfdc90522b47e6aa9a32208fede73e,task_40ff06edc850,4415936883c614e9b2ff56ce31af9d67e0cbca6fd183ba0fdeb19843af57a739,4415936883c614e9b2ff56ce31af9d67e0cbca6fd183ba0fdeb19843af57a739,2026-08-08T02:23:00+00:00,2026-08-08T07:36:41.315684+00:00,merch_newegg,electronics,61.64,USD,dev_a81fef5c3069,29.166.26.185,"Sydney,AU",-33.8688,151.2093,agent-web,legitimate,n/a,sess_20d4f570254b
sess_0068f750108f,evt_3910cb321741,agent_perplexity_comm,dev_perplexity,consent_6bd054fb9fdf,recurring,134.19,travel,2026-08-01T10:00:00+00:00,2026-08-04T10:00:00+00:00,tok_4649595f7bb1,b558b77f9e9947428048905b4df82180,task_a0b5796f4d76,cfb1e30858eb73912723c894b461dbfdb5b15395a6184334fcfec43f78faf402,cfb1e30858eb73912723c894b461dbfdb5b15395a6184334fcfec43f78faf402,2026-08-01T10:13:00+00:00,2026-08-04T06:58:48.205336+00:00,merch_airbnb,travel,36.69,EUR,dev_384b8a018582,173.64.166.199,"London,GB",51.5074,-0.1278,agent-to-agent,legitimate,n/a,sess_0068f750108f
sess_32c2e9c25c73,evt_1a04e682b1ab,agent_ibm_watsonx_pay,dev_ibm,consent_e5fb3e2e4768,single-use,969.45,entertainment,2026-08-12T07:00:00+00:00,2026-08-12T13:00:00+00:00,tok_bfa583bb8bd1,cab4c56cd39d4492ac9270d2b4dd966b,task_fd4698e5d7f2,87f03746547c3af66d1c3efe8b12ac44d20c78b08e10ce7e89d3af74de95fe3d,87f03746547c3af66d1c3efe8b12ac44d20c78b08e10ce7e89d3af74de95fe3d,2026-08-12T07:01:00+00:00,2026-08-12T07:03:34+00:00,merch_steam,entertainment,785.7,EUR,dev_ea355be380e0,136.3.88.65,"Mumbai,IN",19.076,72.8777,agent-to-agent,legitimate,n/a,sess_32c2e9c25c73
sess_e5f02a6504ab,evt_36887424b430,agent_manus_auto,dev_manus_inc,consent_4ce1a4c862df,recurring,600.6,home_goods;travel,2026-08-21T08:00:00+00:00,2026-08-21T09:00:00+00:00,tok_bd963e0e85d6,701a9e79481144ce8c8126e2486fa1c8,task_98ea5c53c8b9,3d8cfd53a64cdb224ef0803f09ad224da9464f3c6de5f993774949808d5cad69,3d8cfd53a64cdb224ef0803f09ad224da9464f3c6de5f993774949808d5cad69,2026-08-21T08:26:00+00:00,2026-08-21T08:50:47.515531+00:00,merch_expedia,travel,147.47,GBP,dev_6df6c52616a8,134.49.114.6,"Berlin,DE",52.52,13.405,agent-web,legitimate,n/a,sess_e5f02a6504ab
sess_64875b702fa3,evt_4ba8ef1de492,agent_ibm_watsonx_pay,dev_ibm,consent_92f3c6bdf73e,recurring,65.8,dining,2026-08-02T04:00:00+00:00,2026-08-05T04:00:00+00:00,tok_cae00e981e43,0c1325068b514d80a467ca19d8931556,task_0d63de3c8efd,8a7d841e7f258b21bdcb3f6e79acc7cfb2d7a024ecf2b0f229add1b928e15009,8a7d841e7f258b21bdcb3f6e79acc7cfb2d7a024ecf2b0f229add1b928e15009,2026-08-02T04:02:00+00:00,2026-08-02T04:08:29+00:00,merch_ubereats,dining,62.83,USD,dev_fef7be6a797f,18.118.66.232,"Paris,FR",48.8566,2.3522,agent-app,legitimate,n/a,sess_64875b702fa3
sess_f4b2d273fa56,evt_3c42dd4e925c,agent_braintree_flow,dev_braintree_partner,consent_94e9108a4e97,recurring,938.35,home_goods,2026-08-07T09:00:00+00:00,2026-08-14T09:00:00+00:00,tok_c844482acc71,8295765c05d84db9a5fe5b3b9bcb3415,task_6f82e64b2884,597b28baba4b77ea34697294927f3c9ebff3a0f94abdd36eb9a3d781fa5fc3b0,597b28baba4b77ea34697294927f3c9ebff3a0f94abdd36eb9a3d781fa5fc3b0,2026-08-07T09:11:00+00:00,2026-08-07T09:19:53+00:00,merch_ikea,home_goods,181.27,INR,dev_62584b267fca,21.127.149.98,"Sydney,AU",-33.8688,151.2093,agent-to-agent,legitimate,n/a,sess_f4b2d273fa56
sess_f388d6fccc94,evt_5f20c338f391,agent_braintree_flow,dev_braintree_partner,consent_f4c7a94d136f,single-use,1019.04,apparel,2026-08-04T02:00:00+00:00,2026-08-05T02:00:00+00:00,tok_42909051958a,08e6ead21f6e4b468a772ee6e3495243,task_aef7610ff847,f5cea0af05876bd90e7074689f094ef2b66c623ab6ac7a1beeb7c18670a3b0ae,f5cea0af05876bd90e7074689f094ef2b66c623ab6ac7a1beeb7c18670a3b0ae,2026-08-04T02:18:00+00:00,2026-08-04T04:21:30.171353+00:00,merch_zara,apparel,54.48,EUR,dev_9860a463f6c3,220.174.166.165,"Berlin,DE",52.52,13.405,agent-to-agent,legitimate,n/a,sess_f388d6fccc94
sess_9ebf20b47304,evt_e1cc7f7334cf,agent_perplexity_comm,dev_perplexity,consent_9fc67f707121,recurring,801.8,home_goods;travel,2026-08-19T16:00:00+00:00,2026-08-20T16:00:00+00:00,tok_041a86be84b3,89ba0b6623494ffba858dbb13a0b9aa6,task_8359139b12ff,68c688b34828ef5ae16da9ecc6e8028b5c12c458576a9210324367e4562c1ded,68c688b34828ef5ae16da9ecc6e8028b5c12c458576a9210324367e4562c1ded,2026-08-19T16:26:00+00:00,2026-08-19T16:34:21+00:00,merch_expedia,travel,322.45,GBP,dev_a8c4c8e12246,90.104.255.11,"Singapore,SG",1.3521,103.8198,agent-web,legitimate,n/a,sess_9ebf20b47304
sess_0bf9e0f23dc6,evt_83ed2d8f336d,agent_msft_copilot_pay,dev_microsoft,consent_bf754fc23755,single-use,692.54,apparel,2026-08-20T17:00:00+00:00,2026-08-20T23:00:00+00:00,tok_51d5ed820442,55127b477adf4c5d93af7518faa68ccd,task_fbbb24f62f29,22ee86f9ad1280baea3ff5efa4834565ce9248d7c036795ca5fe1c249fc10dc7,22ee86f9ad1280baea3ff5efa4834565ce9248d7c036795ca5fe1c249fc10dc7,2026-08-20T17:28:00+00:00,2026-08-20T17:28:32+00:00,merch_uniqlo,apparel,587.43,USD,dev_6d58d291bcf2,31.76.19.239,"Mumbai,IN",19.076,72.8777,agent-app,legitimate,n/a,sess_0bf9e0f23dc6
sess_1bfe8e5706a6,evt_a690f8d7a9bb,agent_manus_auto,dev_manus_inc,consent_2996fefb61e7,single-use,1019.82,entertainment,2026-08-18T14:00:00+00:00,2026-08-18T20:00:00+00:00,tok_25a81ce637d3,1b5bdc650e824ceb8f8c3021225ab27e,task_2a06905f83e9,3720ce891f74f706c0a0573141f23b7b274dc79604749bf57c2ad0fb858ad021,3720ce891f74f706c0a0573141f23b7b274dc79604749bf57c2ad0fb858ad021,2026-08-18T14:14:00+00:00,2026-08-18T14:59:24.597875+00:00,merch_ticketmaster,entertainment,82.91,INR,dev_3f5ff99280ed,111.99.43.135,"New York,US",40.7128,-74.006,agent-web,legitimate,n/a,sess_1bfe8e5706a6
sess_7885343ef2d2,evt_8a638eec2954,agent_perplexity_comm,dev_perplexity,consent_7d94cedde563,recurring,455.53,grocery;subscription,2026-08-19T22:00:00+00:00,2026-08-26T22:00:00+00:00,tok_710b2f460106,1e99c03cfaf445199e1edac115771076,task_a76b81a1ad38,5b89a5f24a7bd5c9b4d2a1eba9b538a73ce1d263e599678fd46380dc4030beb8,5b89a5f24a7bd5c9b4d2a1eba9b538a73ce1d263e599678fd46380dc4030beb8,2026-08-19T22:21:00+00:00,2026-08-19T22:26:15+00:00,merch_instacart,grocery,335.78,USD,dev_0b1ff9b7588f,8.70.130.5,"Mumbai,IN",19.076,72.8777,agent-to-agent,legitimate,n/a,sess_7885343ef2d2
sess_f2c2afe0abb7,evt_c16a1e17ac80,agent_amazon_rufus,dev_amazon,consent_825a536ebd53,single-use,1227.25,entertainment;subscription,2026-08-11T05:00:00+00:00,2026-08-12T05:00:00+00:00,tok_b7f6eac8ea97,e7f4e0f179144ed69a186912a2a0cc0b,task_e881df5a818e,fc0e4c09fb2d7340738fbcad6f8d51a8086ccdc13aecd91166b2d98b901a2e19,fc0e4c09fb2d7340738fbcad6f8d51a8086ccdc13aecd91166b2d98b901a2e19,2026-08-11T05:14:00+00:00,2026-08-11T05:17:28+00:00,merch_steam,entertainment,773.53,USD,dev_eb89b6e00daf,177.16.250.146,"Paris,FR",48.8566,2.3522,agent-app,legitimate,n/a,sess_f2c2afe0abb7
sess_91f768cfeca9,evt_d3fea7b747b3,agent_amazon_rufus,dev_amazon,consent_356047e23dc0,single-use,1381.42,apparel,2026-08-01T04:00:00+00:00,2026-08-04T04:00:00+00:00,tok_43f4abd73430,e533015d1ede483f8d8bba3a7405b948,task_50b76f21daad,0b6c9118f0c71683707bf79c4d1276fb6c9aac5fb74ef9b4ffabddbf9ab16ee3,0b6c9118f0c71683707bf79c4d1276fb6c9aac5fb74ef9b4ffabddbf9ab16ee3,2026-08-01T04:04:00+00:00,2026-08-01T04:10:29+00:00,merch_zara,apparel,39.99,INR,dev_d3073c91f898,42.107.61.241,"Tokyo,JP",35.6762,139.6503,agent-to-agent,legitimate,n/a,sess_91f768cfeca9
sess_87fcb68f2d16,evt_c7c7e9a20e1d,agent_braintree_flow,dev_braintree_partner,consent_b3efb659674d,single-use,602.61,entertainment;subscription,2026-08-01T09:00:00+00:00,2026-08-01T15:00:00+00:00,tok_4c0527281716,d0682c1143dd4814a6636679a1a05b7a,task_2f263bd79b6a,025ab8252c7ee32d9122017a8e4636388f2c85ec1805e0f04efec7603432edf6,025ab8252c7ee32d9122017a8e4636388f2c85ec1805e0f04efec7603432edf6,2026-08-01T09:09:00+00:00,2026-08-01T09:36:50.382109+00:00,merch_spotify,subscription,117.58,USD,dev_9454b986afc6,72.222.168.160,"Sydney,AU",-33.8688,151.2093,agent-to-agent,legitimate,n/a,sess_87fcb68f2d16
sess_748f96f11354,evt_b1f4e699be88,agent_ibm_watsonx_pay,dev_ibm,consent_8c31a3f4f775,single-use,182.78,home_goods,2026-08-06T15:00:00+00:00,2026-08-07T15:00:00+00:00,tok_faa04abfb5e3,d968058adf0a40da9a798b31c1aa4ab0,task_0dfb251f741a,ac09e79d97f37e58689d33c60dd8fbd57755beb9bb0fdd2bb0770e24195df071,ac09e79d97f37e58689d33c60dd8fbd57755beb9bb0fdd2bb0770e24195df071,2026-08-06T15:19:00+00:00,2026-08-06T15:22:11+00:00,merch_wayfair,home_goods,129.63,EUR,dev_b7924bbf6c77,104.46.220.19,"Tokyo,JP",35.6762,139.6503,agent-web,legitimate,n/a,sess_748f96f11354
sess_11a7a6b12f92,evt_690589d4b71b,agent_openai_shopgpt,dev_openai,consent_b737323001b6,recurring,1240.1,entertainment,2026-08-16T15:00:00+00:00,2026-08-19T15:00:00+00:00,tok_a9161566ffa9,1914bd616033400a8b69fbcf4e7842f8,task_dc68a2041018,ba90e02d226661f49836797e0b6806b8379054f1b45cbb146841a46f45663393,ba90e02d226661f49836797e0b6806b8379054f1b45cbb146841a46f45663393,2026-08-16T15:11:00+00:00,2026-08-18T03:59:36.611304+00:00,merch_steam,entertainment,1224.77,USD,dev_bc85271d1da1,110.77.58.250,"Berlin,DE",52.52,13.405,agent-to-agent,legitimate,n/a,sess_11a7a6b12f92
sess_b8d74166ac4e,evt_8d3d728a5b93,agent_manus_auto,dev_manus_inc,consent_64063bb96088,recurring,1457.1,travel,2026-08-13T12:00:00+00:00,2026-08-16T12:00:00+00:00,tok_9115d8a9e37e,bfeeac3dfc904f4a83805d4d01e4323b,task_7dfecc00140e,e07e2d0451c2f9b08c6a8fca8a11b5419aea42de0efd49399f78954326c680ca,e07e2d0451c2f9b08c6a8fca8a11b5419aea42de0efd49399f78954326c680ca,2026-08-13T12:28:00+00:00,2026-08-15T10:08:45.615783+00:00,merch_expedia,travel,64.8,USD,dev_0e6f1c8dd89b,204.218.209.19,"Mumbai,IN",19.076,72.8777,agent-to-agent,legitimate,n/a,sess_b8d74166ac4e
sess_68390637e327,evt_6cbc53d5a661,agent_manus_auto,dev_manus_inc,consent_9f1e48ec48a2,recurring,1422.7,travel,2026-08-12T04:00:00+00:00,2026-08-12T05:00:00+00:00,tok_c7f9550177e7,002b978ca2dc4ff59c6465b269096e5b,task_aaf7eb389188,ab2d9b2590f46770715bc5ad9251d6a56e9079ff20348c88aee79e01dd926752,ab2d9b2590f46770715bc5ad9251d6a56e9079ff20348c88aee79e01dd926752,2026-08-12T04:18:00+00:00,2026-08-12T04:18:52+00:00,merch_airbnb,travel,850.07,USD,dev_b4ee9b512003,46.174.97.191,"Tokyo,JP",35.6762,139.6503,agent-web,legitimate,n/a,sess_68390637e327
sess_27e6244aa7e5,evt_83cdcfe8094c,agent_perplexity_comm,dev_perplexity,consent_b44cca6bda03,single-use,247.95,dining;grocery,2026-08-01T12:00:00+00:00,2026-08-01T18:00:00+00:00,tok_16b931cb1751,83c2c964c72c428686ab7ebc3f7a7b1c,task_1e42a726b0de,7ea93b1784c1a5114c9470da8320629c9d77c629ff9ed3047da4ee9da039a543,7ea93b1784c1a5114c9470da8320629c9d77c629ff9ed3047da4ee9da039a543,2026-08-01T12:15:00+00:00,2026-08-01T12:16:35+00:00,merch_ubereats,dining,120.12,INR,dev_08b36a816555,210.190.132.43,"San Francisco,US",37.7749,-122.4194,agent-to-agent,legitimate,n/a,sess_27e6244aa7e5
sess_f04d469c817c,evt_f117cf44a0ac,agent_amazon_rufus,dev_amazon,consent_c4a51545fe48,single-use,574.05,entertainment,2026-08-19T10:00:00+00:00,2026-08-26T10:00:00+00:00,tok_8a17d65b208b,2fc90e1114d64e59a8b6137a6a3ac8f0,task_2b7f02b9ac29,271ff8b060a1586da255952e1dc383a22c5a10bc0407ba89c49e70cbcc31fc7a,271ff8b060a1586da255952e1dc383a22c5a10bc0407ba89c49e70cbcc31fc7a,2026-08-19T10:16:00+00:00,2026-08-19T12:22:23.086093+00:00,merch_ticketmaster,entertainment,10.14,INR,dev_1f29c7dda80b,42.106.36.245,"Singapore,SG",1.3521,103.8198,agent-web,legitimate,n/a,sess_f04d469c817c
sess_c81d48eb3e33,evt_9388e2201858,agent_braintree_flow,dev_braintree_partner,consent_49a5eb1edc30,recurring,887.06,electronics,2026-08-07T06:00:00+00:00,2026-08-07T07:00:00+00:00,tok_47645e660fe3,8b3b20e3ed4e49629fd384b26c053b71,task_5032031b60bf,56be9d452fd8ad7205718da1853c7d7cb9f37c864fbf2358131b42db233c5f0a,56be9d452fd8ad7205718da1853c7d7cb9f37c864fbf2358131b42db233c5f0a,2026-08-07T06:13:00+00:00,2026-08-07T06:22:43+00:00,merch_newegg,electronics,221.48,GBP,dev_2ea09d4619bd,125.107.47.87,"San Francisco,US",37.7749,-122.4194,agent-to-agent,legitimate,n/a,sess_c81d48eb3e33
sess_ad1829e68689,evt_2a6369bf5f93,agent_braintree_flow,dev_braintree_partner,consent_b88442be8095,single-use,391.39,home_goods,2026-08-07T13:00:00+00:00,2026-08-07T14:00:00+00:00,tok_9a4bc42f7998,a2d49ba48dde468e8b67991528c53ba2,task_f2861e1e180d,3e898f1d96dca6985f7624c84cc9910d784d2132e6a36a61ab1ee9f528f44221,3e898f1d96dca6985f7624c84cc9910d784d2132e6a36a61ab1ee9f528f44221,2026-08-07T13:17:00+00:00,2026-08-07T13:17:41+00:00,merch_wayfair,home_goods,192.07,USD,dev_a8c9c5220ff9,35.69.220.135,"New Delhi,IN",28.6139,77.209,agent-app,legitimate,n/a,sess_ad1829e68689
sess_8295f4a1372a,evt_56215327b24e,agent_perplexity_comm,dev_perplexity,consent_9934f38ced28,single-use,1401.7,subscription,2026-08-05T00:00:00+00:00,2026-08-05T01:00:00+00:00,tok_1fd1b1bd6739,e964991f60ac401a98d0cc2b62886e55,task_e5b7c68abc29,571954e985e89148e0e38a6af96c573a3e4319d7fde2419308ebfd211651cb13,91492dba5cb39bc228d18a13d1620035712354ad37bb3db975635e0db7b7af62,2026-08-05T00:23:00+00:00,2026-08-05T01:16:15.457334+00:00,merch_zara,apparel,684.85,GBP,dev_8e82f9dacc2e,116.41.93.160,"London,GB",51.5074,-0.1278,agent-web,T2,n/a,sess_8295f4a1372a
sess_629425aa0457,evt_3ba76a6dfdc2,agent_msft_copilot_pay,dev_microsoft,consent_7a92b9bb68b2,single-use,985.99,grocery,2026-08-19T07:00:00+00:00,2026-08-22T07:00:00+00:00,tok_2059a5fc8636,a8655eb5cb8d449fa71518af89b697f8,task_e0597817745c,8dac026d05f33cd395f0988641149c83c6020ea0323e7419dcf0b983e51cf6ad,8dac026d05f33cd395f0988641149c83c6020ea0323e7419dcf0b983e51cf6ad,2026-08-19T07:21:00+00:00,2026-08-21T10:36:15.766304+00:00,merch_instacart,grocery,362.36,USD,dev_c9a8b11a77b5,26.119.230.55,"Sydney,AU",-33.8688,151.2093,agent-web,legitimate,n/a,sess_629425aa0457
sess_3ccc54980a6b,evt_b1925a745aaa,agent_manus_auto,dev_manus_inc,consent_687a111b11b0,single-use,1032.3,subscription,2026-08-19T14:00:00+00:00,2026-08-19T15:00:00+00:00,tok_314b18e1dca3,ae028ad3ea9f4b6193f702c4fa935c3b,task_291a748c6f18,4799f608f2b1b0e44c02a9571ec2a2cfe9b7ac6825cabf22c8f595fce641974f,4799f608f2b1b0e44c02a9571ec2a2cfe9b7ac6825cabf22c8f595fce641974f,2026-08-19T14:11:00+00:00,2026-08-19T14:19:08+00:00,merch_netflix,subscription,253.58,USD,dev_c4d1ed696621,214.31.89.25,"Paris,FR",48.8566,2.3522,agent-to-agent,legitimate,n/a,sess_3ccc54980a6b
sess_9d8b8c8eeb36,evt_01fd374785b9,agent_msft_copilot_pay,dev_microsoft,consent_4d5d7e89b4cd,single-use,410.11,electronics;home_goods,2026-08-15T20:00:00+00:00,2026-08-16T20:00:00+00:00,tok_8478768436d3,03a2a823a4954deaaae3082e8ba667f3,task_820743b32448,fa4248b3d21e73648c3ec647f8b4953f07b618e4b6475cd78a780e4a3faa0c16,fa4248b3d21e73648c3ec647f8b4953f07b618e4b6475cd78a780e4a3faa0c16,2026-08-15T20:09:00+00:00,2026-08-15T20:17:09+00:00,merch_bestbuy,electronics,218.94,USD,dev_d0c5ca20c068,86.221.240.16,"Tokyo,JP",35.6762,139.6503,agent-web,legitimate,n/a,sess_9d8b8c8eeb36
sess_77739de3d316,evt_eb2955f072aa,agent_perplexity_comm,dev_perplexity,consent_f1feeeadff34,recurring,74.19,dining;entertainment,2026-08-06T00:00:00+00:00,2026-08-06T06:00:00+00:00,tok_fda40a98fcde,73a43ce0a8e34d0bb0da62be5567800c,task_b1dc731765df,eb3862c91b4893a6a84ae4515568b898f2ef9d78b0d7ff336c38f9a936dbeca9,eb3862c91b4893a6a84ae4515568b898f2ef9d78b0d7ff336c38f9a936dbeca9,2026-08-06T00:09:00+00:00,2026-08-06T03:49:27.350353+00:00,merch_steam,entertainment,69.3,USD,dev_96cd856f9220,32.148.140.74,"New Delhi,IN",28.6139,77.209,agent-app,legitimate,n/a,sess_77739de3d316
sess_bc87ff7be758,evt_8b0a9b869c97,agent_msft_copilot_pay,dev_microsoft,consent_a09f47634fd8,recurring,1303.59,home_goods,2026-08-03T09:00:00+00:00,2026-08-10T09:00:00+00:00,tok_7c021acb1140,6862bf7a259c4054818c2fb1025ba69b,task_cc45d43c8b1d,bb74fb142b6be408f8cfc545211251bf2eaa2325258bcf803e8afc41df520323,bb74fb142b6be408f8cfc545211251bf2eaa2325258bcf803e8afc41df520323,2026-08-03T09:07:00+00:00,2026-08-05T10:31:10.014468+00:00,merch_wayfair,home_goods,1164.74,USD,dev_d83517cc7557,6.17.18.145,"Singapore,SG",1.3521,103.8198,agent-web,legitimate,n/a,sess_bc87ff7be758
sess_5452be1c6dc1,evt_f061a42cf3d3,agent_braintree_flow,dev_braintree_partner,consent_18e89f49210e,recurring,1169.31,home_goods,2026-08-11T17:00:00+00:00,2026-08-12T17:00:00+00:00,tok_b84d5913d0e4,77c082e3f25c4425acb0dcb0c4827677,task_3542e1da4441,a27b42b6e4fcde1d49acb68e215fd2e6b34afd5bf25d1a1ce489c6bb4a417027,a27b42b6e4fcde1d49acb68e215fd2e6b34afd5bf25d1a1ce489c6bb4a417027,2026-08-11T17:14:00+00:00,2026-08-11T19:08:09.085770+00:00,merch_ikea,home_goods,1136.78,GBP,dev_f1f60edefc05,173.165.9.89,"New Delhi,IN",28.6139,77.209,agent-to-agent,legitimate,n/a,sess_5452be1c6dc1
sess_f16ca86f12b8,evt_638f83022f24,agent_openai_shopgpt,dev_openai,consent_3630448f3d28,single-use,1353.88,electronics,2026-08-03T12:00:00+00:00,2026-08-06T12:00:00+00:00,tok_91188bb86a83,0cd2273c654e48b6b791368785dad673,task_07f4e045c7a9,eaa41d0cfd803f3976096ac913de330a3703b126c5b22f6d7a9e445cc0655d61,eaa41d0cfd803f3976096ac913de330a3703b126c5b22f6d7a9e445cc0655d61,2026-08-03T12:09:00+00:00,2026-08-03T12:12:41+00:00,merch_newegg,electronics,926.32,INR,dev_3a42cf8db2e5,191.9.5.222,"New York,US",40.7128,-74.006,agent-app,legitimate,n/a,sess_f16ca86f12b8
sess_be962ac33be3,evt_504bc23b38f6,agent_perplexity_comm,dev_perplexity,consent_7bbbb0ddd16c,single-use,445.21,travel,2026-08-06T11:00:00+00:00,2026-08-07T11:00:00+00:00,tok_91c55daa65dc,ed86fe6d9269460699faec9cef231586,task_a2eb0bbf5fb9,7896973d198ae278f09db9e4438c4372056f6f8ae53c99f1f7874501f2f871f1,7896973d198ae278f09db9e4438c4372056f6f8ae53c99f1f7874501f2f871f1,2026-08-06T11:25:00+00:00,2026-08-06T13:18:04.366008+00:00,merch_airbnb,travel,23.29,GBP,dev_da2d7ba14e7b,83.163.1.103,"New Delhi,IN",28.6139,77.209,agent-web,legitimate,n/a,sess_be962ac33be3
sess_daaba2167fad,evt_bf68063b335a,agent_openai_shopgpt,dev_openai,consent_332347e40c75,recurring,614.0,electronics;subscription,2026-08-14T03:00:00+00:00,2026-08-17T03:00:00+00:00,tok_d40333752736,1cde79acdabc4c44bde69106ebb934c7,task_bbc08a5df278,713e183a3fe9c3e84d75a13c0ab8fbd5efdfb8b1543e43b6b565fdc3bdfe2535,713e183a3fe9c3e84d75a13c0ab8fbd5efdfb8b1543e43b6b565fdc3bdfe2535,2026-08-14T03:20:00+00:00,2026-08-16T12:14:07.088129+00:00,merch_spotify,subscription,303.66,GBP,dev_1c670a280266,79.23.175.73,"Singapore,SG",1.3521,103.8198,agent-app,legitimate,n/a,sess_daaba2167fad
sess_5069f1a80edd,evt_e9cd0fe22fe3,agent_openai_shopgpt,dev_openai,consent_a81314e67512,single-use,911.7,travel,2026-08-09T19:00:00+00:00,2026-08-16T19:00:00+00:00,tok_d7bf9d86f2a6,7b7ee930b6634519a79339af4405e994,task_32c10793fbf0,950b98fece00cd06b35660efa85c499ba88c4cfa92cb6233b1aea9da898f8ad8,950b98fece00cd06b35660efa85c499ba88c4cfa92cb6233b1aea9da898f8ad8,2026-08-09T19:19:00+00:00,2026-08-15T19:33:37.327142+00:00,merch_airbnb,travel,853.93,USD,dev_29c4a4fcb6b8,130.57.59.20,"New Delhi,IN",28.6139,77.209,agent-web,legitimate,n/a,sess_5069f1a80edd
